7
af3	54.3604738341587	19.763430595929	0.478298611111111	0.183248152033698
af4	57.9112310691258	20.6354089798194	0.587673611111111	0.24039654157856
f7	49.2967461388519	18.5150621181353	0.515625	0.196403204530883
f8	61.7633828160142	26.6101989916303	0.511284722222222	0.25724925613877
f3	40.0179937022044	15.7935794055254	0.521701388888889	0.206790438360618
f4	46.0728744939271	31.6527659921071	0.591145833333333	0.273549084375181
fc5	36.7206477732795	21.4553895674272	0.439236111111111	0.340773448510703
fc6	58.8993852151749	26.0194456604932	0.482638888888889	0.27721296744739
t7	53.8161643424806	34.4982866959995	0.513888888888889	0.333389842576956
t8	62.2896986054883	31.9465216620916	0.568576388888889	0.240847485126627
p7	121.133603238866	41.610867707579	0.634548611111111	0.255627254434805
p8	42.9644624381464	19.0526564533526	0.436631944444444	0.253513837907919
o1	56.8256110361376	28.8879591930892	0.6796875	0.170806336789652
o2	62.9434697855747	28.4568903093065	0.651041666666667	0.218470803970462
