6
af3	27.915729494677	12.0686161638532	0.385416666666667	0.377109949567099
af4	43.4008097165992	16.6236271511963	0.502604166666667	0.283196390006123
f7	43.3033438296598	14.143063922531	0.505208333333333	0.267456918259745
f8	48.5380116959067	19.508243828594	0.463541666666667	0.272680002348092
f3	31.7498875393613	15.2342965349932	0.323784722222222	0.219310761628095
f4	41.1216074373969	33.1204623699979	0.6640625	0.24253726983073
fc5	34.048582995951	29.5625944911197	0.677083333333333	0.219616340024042
fc6	40.7272454640878	21.6199643209843	0.401909722222222	0.209181577554328
t7	36.3832658569497	17.7977863330779	0.447048611111111	0.258319098696831
t8	47.2709551656921	22.6882691858841	0.359375	0.223715954113693
p7	38.71045134203	19.3151677006931	0.453993055555556	0.285805231922258
p8	53.0889188783926	35.3958136082434	0.649305555555556	0.280318781585205
o1	38.2756035387616	19.0181630244761	0.484375	0.291271123161051
o2	51.0346378767429	54.1660891835206	0.276041666666667	0.315609529323815
